lat,lon,mua_vu_encoded,nam_offset,gan_bien,tổng số giờ nắng,tổng lượng mưa,độ ẩm trung bình,nhiệt độ trung bình,dien_tich,dien_tich_lag1_ss,dien_tich_lag2_ss,dien_tich_roll2_ss,dien_tich_cross,nang_suat_lag1_ss,nang_suat_lag2_ss,nang_suat_roll2_ss,nang_suat_cross,nang_suat
10.2333,106.3833,0,15,1,1623.07,186.4,78.17,26.56,21.1,21.1,20.6,20.85,24.2,5.886255924170616,5.742718446601941,5.8144871853862785,3.979338842975207,5.744075829383886
10.2333,106.3833,0,16,1,1483.44,551.7,82.46,25.71,20.2,21.1,21.1,21.1,23.2,5.744075829383886,5.886255924170616,5.815165876777251,3.9224137931034484,5.227722772277228
10.2333,106.3833,0,17,1,1574.74,385.1,81.31,26.29,20.0,20.2,21.1,20.65,23.1,5.227722772277228,5.744075829383886,5.485899300830557,4.662337662337662,5.779999999999999
10.2333,106.3833,0,18,1,1600.27,236.5,78.05,26.81,19.0,20.0,20.2,20.1,22.2,5.779999999999999,5.227722772277228,5.503861386138614,4.738738738738739,5.068421052631579
10.2333,106.3833,0,19,1,1602.47,191.1,78.65,25.66,18.1,19.0,20.0,19.5,20.1,5.068421052631579,5.779999999999999,5.42421052631579,4.373134328358209,5.80110497237569
10.2333,106.3833,0,20,1,1657.82,252.1,79.28,25.97,17.2,18.1,19.0,18.55,19.3,5.80110497237569,5.068421052631579,5.434763012503635,4.274611398963731,5.093023255813954
10.2333,106.3833,0,21,1,1670.79,183.3,77.22,26.98,15.1,17.2,18.1,17.65,17.9,5.093023255813954,5.80110497237569,5.447064114094822,4.011173184357542,0.05298013245033113
10.2333,106.3833,0,22,1,1507.7,505.1,82.32,26.26,15.7,15.1,17.2,16.15,16.6,0.05298013245033113,5.093023255813954,2.573001694132143,4.006024096385542,4.420382165605096
10.2333,106.3833,0,23,1,1490.02,338.1,80.38,26.06,13.8,15.7,15.1,15.399999999999999,30.8,4.420382165605096,0.05298013245033113,2.236681149027714,4.1558441558441555,5.608695652173913
10.2333,106.3833,0,24,1,1557.1,352.6,78.22,26.7,12.8,13.8,15.7,14.75,30.0,5.608695652173913,4.420382165605096,5.014538908889505,4.483333333333333,4.8203125
10.2333,106.3833,0,25,1,1648.34,125.6,75.23,26.63,5.3,12.8,13.8,13.3,28.0,4.8203125,5.608695652173913,5.214504076086957,4.571428571428571,0.03773584905660378
10.2333,106.3833,0,26,1,1562.12,184.4,77.86,26.23,11.03,5.3,12.8,9.05,10.7,0.03773584905660378,4.8203125,2.4290241745283025,3.4672897196261685,5.069809610154126
10.2333,106.3833,0,27,1,1528.54,515.1,79.63,26.56,0.8,11.03,5.3,8.165,20.52423,5.069809610154126,0.03773584905660378,2.5537727296053654,4.66095293221719,5.124999999999999
10.2333,106.3833,0,28,1,1502.45,404.7,80.54,25.91,1.07,0.8,11.03,5.914999999999999,17.8,5.124999999999999,5.069809610154126,5.097404805077063,4.847977528089888,5.289719626168224
10.2333,106.3833,0,29,1,1623.13,167.2,77.79,27.1,0.77,1.07,0.8,0.935,15.96942,5.289719626168224,5.124999999999999,5.207359813084112,5.206012491374139,5.090909090909091
10.2333,106.3833,1,0,1,2115.12,1745.9,84.89,27.14,21.0,,,,22.1,,,,4.122171945701357,3.6666666666666665
10.2333,106.3833,1,1,1,2115.94,1785.2,86.97,26.75,25.9,21.0,,21.0,21.8,3.6666666666666665,,3.6666666666666665,4.362385321100917,3.6872586872586877
10.2333,106.3833,1,2,1,2186.01,1439.6,85.05,26.99,23.3,25.9,21.0,23.45,23.6,3.6872586872586877,3.6666666666666665,3.676962676962677,4.385593220338983,3.5107296137339055
10.2333,106.3833,1,3,1,2141.01,1746.7,85.06,27.49,26.5,23.3,25.9,24.6,23.6,3.5107296137339055,3.6872586872586877,3.5989941504962966,4.3008474576271185,3.7056603773584906
10.2333,106.3833,1,4,1,2134.52,1886.1,87.71,26.33,28.4,26.5,23.3,24.9,23.7,3.7056603773584906,3.5107296137339055,3.608194995546198,3.835443037974684,3.5422535211267605
10.2333,106.3833,1,5,1,2114.98,1721.8,87.37,26.51,29.5,28.4,26.5,27.45,23.2,3.5422535211267605,3.7056603773584906,3.6239569492426256,4.849137931034483,3.9016949152542373
10.2333,106.3833,1,6,1,2124.84,1588.4,86.85,26.81,30.0,29.5,28.4,28.95,23.8,3.9016949152542373,3.5422535211267605,3.721974218190499,4.634453781512605,3.7866666666666666
10.2333,106.3833,1,7,1,2165.96,1281.9,83.26,27.29,28.8,30.0,29.5,29.75,24.9,3.7866666666666666,3.9016949152542373,3.844180790960452,4.674698795180723,3.8229166666666665
10.2333,106.3833,1,8,1,2047.95,1956.4,86.2,26.83,27.3,28.8,30.0,29.4,23.6,3.8229166666666665,3.7866666666666666,3.8047916666666666,4.851694915254237,3.7142857142857144
10.2333,106.3833,1,9,1,2150.87,1523.6,85.03,26.97,26.5,27.3,28.8,28.05,22.5,3.7142857142857144,3.8229166666666665,3.7686011904761907,5.075555555555556,3.90188679245283
10.2333,106.3833,1,10,1,2164.3,1542.3,84.97,27.09,24.0,26.5,27.3,26.9,21.8,3.90188679245283,3.7142857142857144,3.8080862533692725,4.422018348623853,3.7624999999999997
10.2333,106.3833,1,11,1,2077.86,1869.8,87.04,26.65,25.4,24.0,26.5,25.25,20.7,3.7624999999999997,3.90188679245283,3.832193396226415,5.033816425120773,3.401574803149607
10.2333,106.3833,1,12,1,1924.46,2034.4,87.19,26.73,24.2,25.4,24.0,24.7,20.7,3.401574803149607,3.7624999999999997,3.5820374015748033,5.4396135265700485,4.012396694214876
10.2333,106.3833,1,13,1,2064.27,1797.3,87.17,26.58,24.5,24.2,25.4,24.799999999999997,20.6,4.012396694214876,3.401574803149607,3.706985748682241,5.742718446601941,4.220408163265306
10.2333,106.3833,1,14,1,1998.3,1811.4,87.24,26.82,24.2,24.5,24.2,24.35,21.1,4.220408163265306,4.012396694214876,4.116402428740091,5.886255924170616,3.979338842975207
10.2333,106.3833,1,15,1,2116.46,1780.9,85.06,27.43,23.2,24.2,24.5,24.35,21.1,3.979338842975207,4.220408163265306,4.099873503120257,5.744075829383886,3.9224137931034484
10.2333,106.3833,1,16,1,2109.06,1703.7,86.82,26.7,23.1,23.2,24.2,23.7,20.2,3.9224137931034484,3.979338842975207,3.9508763180393283,5.227722772277228,4.662337662337662
10.2333,106.3833,1,17,1,2090.04,1717.1,86.97,26.7,22.2,23.1,23.2,23.15,20.0,4.662337662337662,3.9224137931034484,4.292375727720556,5.779999999999999,4.738738738738739
10.2333,106.3833,1,18,1,2017.43,1776.0,87.23,26.83,20.1,22.2,23.1,22.65,19.0,4.738738738738739,4.662337662337662,4.700538200538201,5.068421052631579,4.373134328358209
10.2333,106.3833,1,19,1,2141.72,1629.3,85.66,27.18,19.3,20.1,22.2,21.15,18.1,4.373134328358209,4.738738738738739,4.555936533548475,5.80110497237569,4.274611398963731
10.2333,106.3833,1,20,1,2230.96,1367.6,83.22,27.57,17.9,19.3,20.1,19.700000000000003,17.2,4.274611398963731,4.373134328358209,4.32387286366097,5.093023255813954,4.011173184357542
10.2333,106.3833,1,21,1,2048.4,1783.6,84.96,27.43,16.6,17.9,19.3,18.6,15.1,4.011173184357542,4.274611398963731,4.142892291660637,0.05298013245033113,4.006024096385542
10.2333,106.3833,1,22,1,1922.05,2137.1,87.66,26.91,30.8,16.6,17.9,17.25,15.7,4.006024096385542,4.011173184357542,4.008598640371543,4.420382165605096,4.1558441558441555
10.2333,106.3833,1,23,1,1948.11,1679.3,86.29,26.96,30.0,30.8,16.6,23.700000000000003,13.8,4.1558441558441555,4.006024096385542,4.080934126114849,5.608695652173913,4.483333333333333
10.2333,106.3833,1,24,1,2061.72,1400.8,85.47,27.42,28.0,30.0,30.8,30.4,12.8,4.483333333333333,4.1558441558441555,4.319588744588745,4.8203125,4.571428571428571
10.2333,106.3833,1,25,1,1933.09,1966.1,85.88,27.42,10.7,28.0,30.0,29.0,5.3,4.571428571428571,4.483333333333333,4.527380952380953,0.03773584905660378,3.4672897196261685
10.2333,106.3833,1,26,1,1964.31,1873.9,87.54,27.01,20.52423,10.7,28.0,19.35,11.03,3.4672897196261685,4.571428571428571,4.01935914552737,5.069809610154126,4.66095293221719
10.2333,106.3833,1,27,1,1874.15,2176.9,87.94,26.62,17.8,20.52423,10.7,15.612115,0.8,4.66095293221719,3.4672897196261685,4.064121325921679,5.124999999999999,4.847977528089888
10.2333,106.3833,1,28,1,1976.9,2096.3,86.77,27.22,15.96942,17.8,20.52423,19.162115,1.07,4.847977528089888,4.66095293221719,4.754465230153539,5.289719626168224,5.206012491374139
10.2333,106.3833,1,29,1,1959.75,1984.8,85.62,27.55,8.83,15.96942,17.8,16.88471,0.77,5.206012491374139,4.847977528089888,5.026995009732014,5.090909090909091,4.493771234428086
10.25,105.9667,0,0,0,1638.91,102.9,75.11,26.48,72.7,,,,,,,,,5.225584594222833
10.25,105.9667,0,1,0,1560.34,226.8,77.6,25.73,73.8,72.7,,72.7,124.0,5.225584594222833,,5.225584594222833,3.60241935483871,5.563685636856369
10.25,105.9667,0,2,0,1537.48,481.0,80.19,25.65,74.8,73.8,72.7,73.25,131.3,5.563685636856369,5.225584594222833,5.394635115539601,3.485148514851485,5.6457219251336905
10.25,105.9667,0,3,0,1682.3,105.2,73.1,27.5,75.9,74.8,73.8,74.3,118.8,5.6457219251336905,5.563685636856369,5.604703780995029,3.6464646464646466,5.915678524374176
10.25,105.9667,0,4,0,1491.86,467.4,81.76,25.89,76.2,75.9,74.8,75.35,150.2,5.915678524374176,5.6457219251336905,5.780700224753933,3.394141145139814,5.473753280839895
10.25,105.9667,0,5,0,1552.84,390.8,78.51,25.97,76.0,76.2,75.9,76.05000000000001,145.9,5.473753280839895,5.915678524374176,5.694715902607035,3.703906785469499,5.713157894736842
10.25,105.9667,0,6,0,1527.63,494.6,81.84,26.0,75.9,76.0,76.2,76.1,128.8,5.713157894736842,5.473753280839895,5.593455587788368,3.821428571428571,5.314888010540184
10.25,105.9667,0,7,0,1619.14,96.8,72.13,26.47,74.5,75.9,76.0,75.95,137.9,5.314888010540184,5.713157894736842,5.514022952638513,3.6076867295141404,5.963758389261745
10.25,105.9667,0,8,0,1619.0,289.2,77.88,26.62,72.7,74.5,75.9,75.2,133.0,5.963758389261745,5.314888010540184,5.639323199900964,3.830075187969925,5.803301237964236
10.25,105.9667,0,9,0,1640.08,171.6,75.34,26.46,71.5,72.7,74.5,73.6,131.9,5.803301237964236,5.963758389261745,5.8835298136129905,3.8165276724791504,5.910489510489511
10.25,105.9667,0,10,0,1677.08,67.0,73.44,26.72,70.9,71.5,72.7,72.1,134.8,5.910489510489511,5.803301237964236,5.856895374226873,3.951780415430267,6.17348377997179
10.25,105.9667,0,11,0,1522.71,387.6,79.73,26.13,69.7,70.9,71.5,71.2,132.2,6.17348377997179,5.910489510489511,6.041986645230651,4.049167927382753,6.0961262553802005
10.25,105.9667,0,12,0,1606.56,226.8,77.56,26.51,68.5,69.7,70.9,70.30000000000001,126.8,6.0961262553802005,6.17348377997179,6.134805017675996,4.001577287066246,6.113868613138687
10.25,105.9667,0,13,0,1557.71,233.0,76.35,26.22,68.2,68.5,69.7,69.1,89.8,6.113868613138687,6.0961262553802005,6.1049974342594435,4.365256124721603,6.3240469208211145
10.25,105.9667,0,14,0,1513.63,408.3,81.27,25.73,67.6,68.2,68.5,68.35,109.2,6.3240469208211145,6.113868613138687,6.2189577669799005,4.256410256410256,6.323964497041421
10.25,105.9667,0,15,0,1601.99,161.8,76.19,26.79,66.9,67.6,68.2,67.9,109.1,6.323964497041421,6.3240469208211145,6.324005708931267,4.435380384967919,6.784753363228699
10.25,105.9667,0,16,0,1442.18,564.6,81.86,25.71,65.8,66.9,67.6,67.25,103.1,6.784753363228699,6.323964497041421,6.554358930135059,4.60717749757517,6.607902735562311
10.25,105.9667,0,17,0,1528.96,418.8,80.11,26.35,63.8,65.8,66.9,66.35,115.7,6.607902735562311,6.784753363228699,6.696328049395505,5.164217804667243,6.810344827586207
10.25,105.9667,0,18,0,1579.28,236.5,76.41,27.03,63.5,63.8,65.8,64.8,122.1,6.810344827586207,6.607902735562311,6.7091237815742595,5.283374283374283,6.645669291338582
10.25,105.9667,0,19,0,1575.51,194.4,76.57,25.82,61.5,63.5,63.8,63.65,118.4,6.645669291338582,6.810344827586207,6.728007059462395,5.419763513513514,7.08780487804878
10.25,105.9667,0,20,0,1602.46,221.7,77.14,26.23,61.0,61.5,63.5,62.5,118.7,7.08780487804878,6.645669291338582,6.866737084693681,5.486941870261162,7.163934426229508
10.25,105.9667,0,21,0,1644.49,191.6,75.56,27.19,61.2,61.0,61.5,61.25,119.5,7.163934426229508,7.08780487804878,7.125869652139144,5.50376569037657,6.3807189542483655
10.25,105.9667,0,22,0,1469.83,604.3,81.3,26.33,59.0,61.2,61.0,61.1,115.3,6.3807189542483655,7.163934426229508,6.772326690238937,4.754553339115351,6.001694915254237
10.25,105.9667,0,23,0,1477.55,412.8,79.26,26.16,56.2,59.0,61.2,60.1,110.4,6.001694915254237,6.3807189542483655,6.1912069347513015,5.329710144927536,6.615658362989324
10.25,105.9667,0,24,0,1579.64,319.5,76.0,26.97,55.2,56.2,59.0,57.6,105.7,6.615658362989324,6.001694915254237,6.308676639121781,5.654683065279092,6.262681159420289
10.25,105.9667,0,25,0,1660.53,131.6,72.78,26.96,52.4,55.2,56.2,55.7,100.3,6.262681159420289,6.615658362989324,6.439169761204806,5.609172482552343,6.875954198473283
10.25,105.9667,0,26,0,1547.38,210.0,76.2,26.35,47.46,52.4,55.2,53.8,93.4,6.875954198473283,6.262681159420289,6.569317678946787,5.7259100642398275,7.064896755162242
10.25,105.9667,0,27,0,1519.64,491.9,77.27,26.77,46.4,47.46,52.4,49.93,87.03901,7.064896755162242,6.875954198473283,6.970425476817763,5.544170022154434,7.0008620689655165
10.25,105.9667,0,28,0,1479.53,428.7,77.89,26.14,39.76,46.4,47.46,46.93,66.0,7.0008620689655165,7.064896755162242,7.032879412063879,5.3766937878787875,6.8913480885311875
10.25,105.9667,0,29,0,1621.31,190.9,74.96,27.47,38.14,39.76,46.4,43.08,72.9389,6.8913480885311875,7.0008620689655165,6.946105078748352,5.514222863245812,7.083639223911904
10.25,105.9667,1,0,0,2005.09,1554.2,83.85,27.24,124.0,,,,72.7,,,,5.225584594222833,3.60241935483871
10.25,105.9667,1,1,0,1941.02,1666.6,86.68,26.72,131.3,124.0,,124.0,73.8,3.60241935483871,,3.60241935483871,5.563685636856369,3.485148514851485
10.25,105.9667,1,2,0,2068.75,1363.9,84.35,27.03,118.8,131.3,124.0,127.65,74.8,3.485148514851485,3.60241935483871,3.5437839348450977,5.6457219251336905,3.6464646464646466
10.25,105.9667,1,3,0,2006.33,1665.7,84.4,27.52,150.2,118.8,131.3,125.05000000000001,75.9,3.6464646464646466,3.485148514851485,3.565806580658066,5.915678524374176,3.394141145139814
10.25,105.9667,1,4,0,1977.65,1739.1,87.56,26.29,145.9,150.2,118.8,134.5,76.2,3.394141145139814,3.6464646464646466,3.52030289580223,5.473753280839895,3.703906785469499
10.25,105.9667,1,5,0,1979.66,1528.8,86.95,26.51,128.8,145.9,150.2,148.05,76.0,3.703906785469499,3.394141145139814,3.5490239653046567,5.713157894736842,3.821428571428571
10.25,105.9667,1,6,0,2008.54,1552.1,86.52,26.8,137.9,128.8,145.9,137.35000000000002,75.9,3.821428571428571,3.703906785469499,3.762667678449035,5.314888010540184,3.6076867295141404
10.25,105.9667,1,7,0,2072.35,1137.9,81.52,27.49,133.0,137.9,128.8,133.35000000000002,74.5,3.6076867295141404,3.821428571428571,3.714557650471356,5.963758389261745,3.830075187969925
10.25,105.9667,1,8,0,1892.52,1805.5,85.3,26.91,131.9,133.0,137.9,135.45,72.7,3.830075187969925,3.6076867295141404,3.718880958742033,5.803301237964236,3.8165276724791504
10.25,105.9667,1,9,0,2034.03,1443.6,84.18,27.05,134.8,131.9,133.0,132.45,71.5,3.8165276724791504,3.830075187969925,3.8233014302245376,5.910489510489511,3.951780415430267
10.25,105.9667,1,10,0,2024.71,1366.4,84.09,27.16,132.2,134.8,131.9,133.35000000000002,70.9,3.951780415430267,3.8165276724791504,3.884154043954709,6.17348377997179,4.049167927382753
10.25,105.9667,1,11,0,1931.25,1724.8,86.63,26.63,126.8,132.2,134.8,133.5,69.7,4.049167927382753,3.951780415430267,4.00047417140651,6.0961262553802005,4.001577287066246
10.25,105.9667,1,12,0,1793.48,1713.8,86.49,26.77,89.8,126.8,132.2,129.5,68.5,4.001577287066246,4.049167927382753,4.025372607224499,6.113868613138687,4.365256124721603
10.25,105.9667,1,13,0,1903.91,1685.7,86.63,26.6,109.2,89.8,126.8,108.3,68.2,4.365256124721603,4.001577287066246,4.183416705893924,6.3240469208211145,4.256410256410256
10.25,105.9667,1,14,0,1811.92,1604.6,86.7,26.84,109.1,109.2,89.8,99.5,67.6,4.256410256410256,4.365256124721603,4.31083319056593,6.323964497041421,4.435380384967919
10.25,105.9667,1,15,0,1973.56,1614.7,83.99,27.54,103.1,109.1,109.2,109.15,66.9,4.435380384967919,4.256410256410256,4.345895320689088,6.784753363228699,4.60717749757517
10.25,105.9667,1,16,0,1956.98,1638.5,86.76,26.67,115.7,103.1,109.1,106.1,65.8,4.60717749757517,4.435380384967919,4.521278941271545,6.607902735562311,5.164217804667243
10.25,105.9667,1,17,0,1915.51,1651.2,86.55,26.7,122.1,115.7,103.1,109.4,63.8,5.164217804667243,4.60717749757517,4.885697651121206,6.810344827586207,5.283374283374283
10.25,105.9667,1,18,0,1874.6,1629.0,86.77,26.83,118.4,122.1,115.7,118.9,63.5,5.283374283374283,5.164217804667243,5.223796044020763,6.645669291338582,5.419763513513514
10.25,105.9667,1,19,0,1997.45,1545.7,85.61,27.13,118.7,118.4,122.1,120.25,61.5,5.419763513513514,5.283374283374283,5.351568898443899,7.08780487804878,5.486941870261162
10.25,105.9667,1,20,0,2112.85,1293.1,82.11,27.68,119.5,118.7,118.4,118.55000000000001,61.0,5.486941870261162,5.419763513513514,5.453352691887337,7.163934426229508,5.50376569037657
10.25,105.9667,1,21,0,1873.07,1571.2,83.81,27.54,115.3,119.5,118.7,119.1,61.2,5.50376569037657,5.486941870261162,5.495353780318865,6.3807189542483655,4.754553339115351
10.25,105.9667,1,22,0,1912.94,2043.5,85.86,27.02,110.4,115.3,119.5,117.4,59.0,4.754553339115351,5.50376569037657,5.129159514745961,6.001694915254237,5.329710144927536
10.25,105.9667,1,23,0,1918.07,1518.3,84.49,27.11,105.7,110.4,115.3,112.85,56.2,5.329710144927536,4.754553339115351,5.042131742021444,6.615658362989324,5.654683065279092
10.25,105.9667,1,24,0,1987.55,1462.7,84.07,27.54,100.3,105.7,110.4,108.05000000000001,55.2,5.654683065279092,5.329710144927536,5.492196605103314,6.262681159420289,5.609172482552343
10.25,105.9667,1,25,0,1880.92,2134.8,84.05,27.59,93.4,100.3,105.7,103.0,52.4,5.609172482552343,5.654683065279092,5.631927773915717,6.875954198473283,5.7259100642398275
10.25,105.9667,1,26,0,1895.25,1947.5,86.27,27.08,87.03901,93.4,100.3,96.85,47.46,5.7259100642398275,5.609172482552343,5.667541273396085,7.064896755162242,5.544170022154434
10.25,105.9667,1,27,0,1807.9,2262.7,87.07,26.61,66.0,87.03901,93.4,90.219505,46.4,5.544170022154434,5.7259100642398275,5.635040043197131,7.0008620689655165,5.3766937878787875
10.25,105.9667,1,28,0,1917.55,2034.4,84.86,27.4,72.9389,66.0,87.03901,76.51950500000001,39.76,5.3766937878787875,5.544170022154434,5.460431905016611,6.8913480885311875,5.514222863245812
10.25,105.9667,1,29,0,1890.91,1894.7,83.07,27.82,71.78,72.9389,66.0,69.46945,38.14,5.514222863245812,5.3766937878787875,5.445458325562299,7.083639223911904,5.680830314850933
10.35,106.35,0,0,1,1648.38,111.9,75.27,26.33,79.3,,,,,,,,,5.4955863808322825
10.35,106.35,0,1,1,1568.75,248.0,78.33,25.54,87.7,79.3,,79.3,178.6,5.4955863808322825,,5.4955863808322825,3.9977603583426653,5.336374002280501
10.35,106.35,0,2,1,1559.25,478.6,80.57,25.52,96.1,87.7,79.3,83.5,183.6,5.336374002280501,5.4955863808322825,5.415980191556391,4.036492374727669,5.616024973985432
10.35,106.35,0,3,1,1690.69,92.3,73.27,27.34,95.2,96.1,87.7,91.9,185.0,5.616024973985432,5.336374002280501,5.476199488132966,4.092432432432433,5.380252100840337
10.35,106.35,0,4,1,1513.91,512.0,81.59,25.88,95.9,95.2,96.1,95.65,180.1,5.380252100840337,5.616024973985432,5.498138537412885,4.381454747362577,5.092805005213764
10.35,106.35,0,5,1,1562.73,404.1,79.19,25.85,94.7,95.9,95.2,95.55000000000001,187.2,5.092805005213764,5.380252100840337,5.23652855302705,4.298611111111112,5.680042238648363
10.35,106.35,0,6,1,1546.56,548.5,81.96,25.92,94.2,94.7,95.9,95.30000000000001,184.9,5.680042238648363,5.092805005213764,5.386423621931064,4.08058409951325,5.721868365180467
10.35,106.35,0,7,1,1618.66,105.8,73.03,26.21,90.4,94.2,94.7,94.45,179.6,5.721868365180467,5.680042238648363,5.700955301914415,4.125835189309577,6.1327433628318575
10.35,106.35,0,8,1,1632.8,278.6,77.78,26.5,89.1,90.4,94.2,92.30000000000001,174.6,6.1327433628318575,5.721868365180467,5.927305864006162,4.186139747995418,5.8686868686868685
10.35,106.35,0,9,1,1646.8,183.3,75.89,26.26,88.1,89.1,90.4,89.75,171.7,5.8686868686868685,6.1327433628318575,6.000715115759363,4.339545719277811,5.996594778660612
10.35,106.35,0,10,1,1684.01,60.2,74.07,26.47,85.7,88.1,89.1,88.6,171.3,5.996594778660612,5.8686868686868685,5.93264082367374,4.594279042615295,6.156359393232205
10.35,106.35,0,11,1,1538.8,419.5,80.2,26.01,83.9,85.7,88.1,86.9,166.2,6.156359393232205,5.996594778660612,6.076477085946409,4.666666666666667,5.982121573301549
10.35,106.35,0,12,1,1610.22,239.8,77.64,26.41,83.4,83.9,85.7,84.80000000000001,163.9,5.982121573301549,6.156359393232205,6.069240483266877,4.346552776082977,6.369304556354916
10.35,106.35,0,13,1,1565.75,240.4,77.27,26.02,82.6,83.4,83.9,83.65,163.4,6.369304556354916,5.982121573301549,6.175713064828233,4.746022031823745,6.67312348668281
10.35,106.35,0,14,1,1526.53,477.5,81.8,25.68,82.7,82.6,83.4,83.0,162.3,6.67312348668281,6.369304556354916,6.521214021518864,4.743068391866912,6.47037484885127
10.35,106.35,0,15,1,1607.68,184.4,76.48,26.66,81.9,82.7,82.6,82.65,163.7,6.47037484885127,6.67312348668281,6.57174916776704,4.721441661576054,6.559218559218559
10.35,106.35,0,16,1,1458.64,580.8,81.49,25.69,81.0,81.9,82.7,82.30000000000001,162.1,6.559218559218559,6.47037484885127,6.514796704034914,4.832819247378161,6.671604938271605
10.35,106.35,0,17,1,1544.81,463.8,80.21,26.29,80.6,81.0,81.9,81.45,160.8,6.671604938271605,6.559218559218559,6.615411748745082,4.9278606965174125,6.976426799007444
10.35,106.35,0,18,1,1590.95,245.5,76.21,26.95,79.3,80.6,81.0,80.8,160.8,6.976426799007444,6.671604938271605,6.824015868639524,5.023009950248756,6.904161412358134
10.35,106.35,0,19,1,1586.61,181.9,76.82,25.74,77.4,79.3,80.6,79.94999999999999,156.3,6.904161412358134,6.976426799007444,6.9402941056827885,5.126039667306462,7.202842377260981
10.35,106.35,0,20,1,1632.53,268.3,77.81,26.02,75.1,77.4,79.3,78.35,153.2,7.202842377260981,6.904161412358134,7.053501894809557,5.3054830287206265,7.203728362183756
10.35,106.35,0,21,1,1657.14,182.1,75.53,27.07,74.2,75.1,77.4,76.25,149.6,7.203728362183756,7.202842377260981,7.203285369722368,5.370320855614973,6.780323450134771
10.35,106.35,0,22,1,1493.26,545.8,82.19,26.21,71.6,74.2,75.1,74.65,141.2,6.780323450134771,7.203728362183756,6.992025906159263,5.418555240793202,6.57122905027933
10.35,106.35,0,23,1,1503.9,374.6,79.76,26.09,68.8,71.6,74.2,72.9,139.2,6.57122905027933,6.780323450134771,6.675776250207051,5.594827586206897,7.459302325581397
10.35,106.35,0,24,1,1570.6,342.0,77.6,26.71,64.9,68.8,71.6,70.19999999999999,132.5,7.459302325581397,6.57122905027933,7.015265687930363,5.593962264150944,7.1895223420647145
10.35,106.35,0,25,1,1659.17,125.7,74.94,26.61,57.6,64.9,68.8,66.85,119.4,7.1895223420647145,7.459302325581397,7.324412333823055,5.498324958123953,6.493055555555555
10.35,106.35,0,26,1,1566.17,214.6,77.56,26.2,51.65,57.6,64.9,61.25,78.4,6.493055555555555,7.1895223420647145,6.841288948810135,5.448979591836734,7.10919651500484
10.35,106.35,0,27,1,1538.44,420.6,79.23,26.52,49.2,51.65,57.6,54.625,80.2013,7.10919651500484,6.493055555555555,6.801126035280198,5.847658703786596,7.115447154471544
10.35,106.35,0,28,1,1510.27,425.8,79.5,25.95,48.2,49.2,51.65,50.425,85.7,7.115447154471544,7.10919651500484,7.112321834738192,5.699097082847141,6.97759336099585
10.35,106.35,0,29,1,1621.66,130.3,76.86,27.13,44.88,48.2,49.2,48.7,81.18908,6.97759336099585,7.115447154471544,7.046520257733697,5.600329379271202,7.019385026737967
10.35,106.35,1,0,1,2046.15,1666.2,84.38,27.1,178.6,,,,79.3,,,,5.4955863808322825,3.9977603583426653
10.35,106.35,1,1,1,2008.89,1719.1,86.71,26.68,183.6,178.6,,178.6,87.7,3.9977603583426653,,3.9977603583426653,5.336374002280501,4.036492374727669
10.35,106.35,1,2,1,2117.28,1396.8,84.54,26.95,185.0,183.6,178.6,181.1,96.1,4.036492374727669,3.9977603583426653,4.017126366535168,5.616024973985432,4.092432432432433
10.35,106.35,1,3,1,2059.77,1735.5,84.69,27.42,180.1,185.0,183.6,184.3,95.2,4.092432432432433,4.036492374727669,4.064462403580051,5.380252100840337,4.381454747362577
10.35,106.35,1,4,1,2041.53,1821.2,87.37,26.26,187.2,180.1,185.0,182.55,95.9,4.381454747362577,4.092432432432433,4.236943589897505,5.092805005213764,4.298611111111112
10.35,106.35,1,5,1,2035.83,1622.1,86.98,26.46,184.9,187.2,180.1,183.64999999999998,94.7,4.298611111111112,4.381454747362577,4.340032929236845,5.680042238648363,4.08058409951325
10.35,106.35,1,6,1,2051.07,1540.0,86.2,26.8,179.6,184.9,187.2,186.05,94.2,4.08058409951325,4.298611111111112,4.189597605312181,5.721868365180467,4.125835189309577
10.35,106.35,1,7,1,2100.64,1208.6,82.32,27.31,174.6,179.6,184.9,182.25,90.4,4.125835189309577,4.08058409951325,4.103209644411414,6.1327433628318575,4.186139747995418
10.35,106.35,1,8,1,1949.93,1885.1,85.64,26.8,171.7,174.6,179.6,177.1,89.1,4.186139747995418,4.125835189309577,4.155987468652498,5.8686868686868685,4.339545719277811
10.35,106.35,1,9,1,2077.45,1507.6,84.41,26.96,171.3,171.7,174.6,173.14999999999998,88.1,4.339545719277811,4.186139747995418,4.262842733636615,5.996594778660612,4.594279042615295
10.35,106.35,1,10,1,2081.67,1422.6,84.46,27.05,166.2,171.3,171.7,171.5,85.7,4.594279042615295,4.339545719277811,4.466912380946553,6.156359393232205,4.666666666666667
10.35,106.35,1,11,1,1986.2,1780.7,86.69,26.6,163.9,166.2,171.3,168.75,83.9,4.666666666666667,4.594279042615295,4.630472854640981,5.982121573301549,4.346552776082977
10.35,106.35,1,12,1,1838.91,1862.0,86.77,26.69,163.4,163.9,166.2,165.05,83.4,4.346552776082977,4.666666666666667,4.506609721374822,6.369304556354916,4.746022031823745
10.35,106.35,1,13,1,1960.67,1765.2,86.6,26.56,162.3,163.4,163.9,163.65,82.6,4.746022031823745,4.346552776082977,4.546287403953361,6.67312348668281,4.743068391866912
